coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,echelon_gp,mean_y,outcome,bandwidth
-0.00710679832434447,0.056586263886095,0.0306448863990651,0.0939174727783166,0.816609369185111,0.546834373142616,5819,4439,1,1,1,16,TRUE,FALSE,"","",-0.0671707756665121,0.0529571790178231,-0.127491982759406,0.240664510531596,1,0.641586867305062,grad_5_all,"(15, 17)"
-0.0226348002829733,-0.0446330327838567,0.0221964276735054,0.067637737661587,0.30784718796173,0.509328539174547,10410,9117,1,1,1,16,TRUE,FALSE,"","",-0.0661397985230439,0.0208701979570973,-0.177202998600567,0.0879369330328539,0_0bis,0.64078027235922,grad_5_all,"(15, 17)"
-0.0219378523808129,-0.0269958489418305,0.029774596164661,0.0363850323065547,0.461245414612614,0.458118059422503,4820,2628,1,1.20239116876167,2.3326833066758,16,TRUE,FALSE,"","",-0.0802960608635485,0.0364203561019226,-0.0983105122626777,0.0443188143790167,6_7,0.741104294478528,grad_7_all,mse
-0.0236917048716365,-0.0242564744746145,0.0395499532533633,0.048394658016368,0.54915125435427,0.616214788208822,3580,3320,1,0.785142534606869,1.59041403463308,16,TRUE,FALSE,"","",-0.101209613248229,0.0538262035049556,-0.119110004186696,0.0705970552374667,4_5,0.768945022288262,grad_7_all,mse
-0.00810344209158931,-0.0123506674548788,0.0268039229263697,0.0329190236922465,0.762405855219942,0.707524160259114,5638,3906,1,1.05092509947743,2.0175256341545,16,TRUE,FALSE,"","",-0.0606391310272739,0.0444322468440953,-0.0768719538916819,0.0521706189819243,2_3,0.788940809968847,grad_7_all,mse
0.00472724498248844,0.000666336513514665,0.0243743976319284,0.0300369112374354,0.846220475751089,0.982301242356167,6361,4701,1,1.0592005648944,2.02473126147421,16,TRUE,FALSE,"","",-0.0430465743760911,0.052501064341068,-0.0582060095118588,0.0595386825388881,1,0.788645690834473,grad_7_all,mse
-0.0369485469357431,-0.0417742965919823,0.0236219235698126,0.0288571496131625,0.117779213440729,0.147722291157996,7661,7892,1,0.832790698670548,1.70131704787986,16,TRUE,FALSE,"","",-0.0832475171325758,0.00935042326108959,-0.0983343098337807,0.0147857166498162,0_0bis,0.799411115200589,grad_7_all,mse
-0.0131736830180218,0.0695767957066698,0.0364750217115162,0.111825287757189,0.717972378939418,0.5338156477598,3397,2295,1,1,1,16,TRUE,FALSE,"","",-0.0846647255725935,0.0583173595365499,-0.14960076829742,0.28875435971076,6_7,0.741104294478528,grad_7_all,"(15, 17)"
-0.0204398477643837,-0.0395337371436035,0.0279418984994371,0.0861366498753345,0.464466177963592,0.646259053091235,5546,3954,1,1,1,16,TRUE,FALSE,"","",-0.0752059688232803,0.034326273294513,-0.208361570899259,0.129294096612052,4_5,0.768945022288262,grad_7_all,"(15, 17)"
-0.00993442571379166,0.042087447634338,0.0285534178865383,0.0887897115488654,0.72789709361208,0.635490877099489,5120,3684,1,1,1,16,TRUE,FALSE,"","",-0.0658991247714067,0.0460302733438234,-0.131940387001438,0.216115282270114,2_3,0.788940809968847,grad_7_all,"(15, 17)"
0.0062277130983226,0.109770083598421,0.0261081421751719,0.0805527535441649,0.811465952620669,0.17297376522769,5819,4439,1,1,1,16,TRUE,FALSE,"","",-0.0449442455650142,0.0573996717616594,-0.0481133133481423,0.267653480544984,1,0.788645690834473,grad_7_all,"(15, 17)"
-0.0324450821705995,-0.0704881132753445,0.0185592084143551,0.0567924126550646,0.0804305766101596,0.214548973901053,10410,9117,1,1,1,16,TRUE,FALSE,*,"",-0.0688211306627356,0.00393096632153659,-0.181801242079271,0.040825015528582,0_0bis,0.799411115200589,grad_7_all,"(15, 17)"
-0.00755329689295659,-0.0138003615598998,0.031254735634294,0.0381164547370802,0.809036746583868,0.717308802460593,4098,2499,1,1.10918104634478,2.12669636639017,16,TRUE,FALSE,"","",-0.0688125787361729,0.0537059849502597,-0.0885086128445771,0.0609078897247774,6_7,0.761963190184049,grad_9_all,mse
-0.00503173336050411,-0.00383405546873927,0.0401936055076308,0.0489360655324805,0.900375184424306,0.937551031386459,3383,3178,1,0.759957008369308,1.55611024988313,16,TRUE,FALSE,"","",-0.0838112001554604,0.0737477334344522,-0.0997487439124011,0.0920806329749225,4_5,0.795690936106984,grad_9_all,mse
-0.0087346610168173,-0.00815484500246022,0.0197669195262044,0.0244377150586235,0.658574044459498,0.738606583041836,8254,4536,1,1.31404509075005,2.49031800403776,16,TRUE,FALSE,"","",-0.0474778232881779,0.0300085012545433,-0.0560527665173623,0.0397430765124419,2_3,0.819314641744548,grad_9_all,mse
-0.00512056729359034,-0.00803460729558059,0.0213170149761066,0.0263236987898689,0.810167202585902,0.760196056415599,7214,4970,1,1.13008782501193,2.14223669121571,16,TRUE,FALSE,"","",-0.0469019166467592,0.0366607820595785,-0.0596290569237236,0.0435598423325624,1,0.819425444596443,grad_9_all,mse
-0.0214125248175674,-0.0222901018624202,0.0198271930929466,0.0246768533804827,0.280161130126999,0.366377443012736,9034,8482,1,0.909517341067,1.79149625641655,16,TRUE,FALSE,"","",-0.0602738232797427,0.017448773644608,-0.0706567344881662,0.0260765307633258,0_0bis,0.827751196172249,grad_9_all,mse
0.00348240156928958,0.145276483447538,0.0352240681242106,0.108245291974812,0.92124604307391,0.179562145020212,3397,2295,1,1,1,16,TRUE,FALSE,"","",-0.0655567719541632,0.0725215750927424,-0.0668842888230943,0.357437255718169,6_7,0.761963190184049,grad_9_all,"(15, 17)"
-0.00940455611289637,0.00506569750423269,0.0268149188528039,0.0832523894275903,0.72579764257949,0.951480682480362,5546,3954,1,1,1,16,TRUE,FALSE,"","",-0.0619617970643921,0.0431526848385994,-0.158108985773844,0.16824038078231,4_5,0.795690936106984,grad_9_all,"(15, 17)"
-0.0141034933403215,0.0300869569217477,0.0268853315790425,0.0835535614448272,0.599875552535377,0.71877844367897,5120,3684,1,1,1,16,TRUE,FALSE,"","",-0.0667987432352448,0.0385917565546019,-0.133678023510114,0.193851937353609,2_3,0.819314641744548,grad_9_all,"(15, 17)"
-0.00700501283397292,0.0591824796540108,0.0245861572562954,0.0753786092575288,0.775707772978148,0.432373679732173,5819,4439,1,1,1,16,TRUE,FALSE,"","",-0.0551938810563118,0.041183855388366,-0.0885595944907456,0.206924553798767,1,0.819425444596443,grad_9_all,"(15, 17)"
-0.0221074181995333,-0.015520522648516,0.0176095394823511,0.0538681772678517,0.209325299603062,0.77325455097498,10410,9117,1,1,1,16,TRUE,FALSE,"","",-0.0566221155849415,0.0124072791858748,-0.121102150093505,0.0900611047964733,0_0bis,0.827751196172249,grad_9_all,"(15, 17)"
4.60641088253283,3.89846747280978,13.3011588311209,16.3668132786717,0.729104863531757,0.811731068816862,2092,1553,1,0.894342213012959,1.76550548513467,16,TRUE,FALSE,"","",-21.4638604264641,30.6766821915297,-28.1804865533867,35.9774214990063,6_7,264.868506493507,max_ects_credits,mse
-4.73305204419683,-2.72078579535469,10.2350885161466,12.4755954763883,0.643770183523884,0.827360039313346,3485,2628,1,0.909737843286544,1.81518093661563,16,TRUE,FALSE,"","",-24.7938255358441,15.3277214474505,-27.1729529290757,21.7313813383663,4_5,267.262244897959,max_ects_credits,mse
-27.0471854377286,-31.0609737744405,10.9701411485989,12.5622746002469,0.0136811646469423,0.0134149309768058,2982,2386,1,0.884911080596344,1.98401923824229,16,TRUE,FALSE,**,**,-48.5486620889823,-5.54570878647481,-55.6830319909244,-6.43891555795664,2_3,274.406950672646,max_ects_credits,mse
1.39603382304938,-0.358851247164012,7.84595868018081,9.56543204533195,0.858777710427656,0.97007404154343,4642,3218,1,1.07369586320309,2.06239976698909,16,TRUE,FALSE,"","",-13.982045190105,16.7741128362038,-19.1070980560146,18.3893955616866,1,270.185004868549,max_ects_credits,mse
-6.66061248121241,-8.16075820489141,7.2586553229161,8.84218784028871,0.358823241530744,0.356041458648041,6239,5602,1,0.911118131989427,1.84610990890324,16,TRUE,FALSE,"","",-20.887576914128,7.56635195170315,-25.4914463718573,9.16992996207447,0_0bis,268.61411010155,max_ects_credits,mse
5.79790848703624,-13.1873332189087,11.370722574704,34.6672166345839,0.610122936281661,0.703650141477599,2602,1653,1,1,1,16,TRUE,FALSE,"","",-16.4887077593836,28.0845247334561,-81.1350778226931,54.7604113848756,6_7,264.868506493507,max_ects_credits,"(15, 17)"
-2.89655487915832,-17.7716511610713,9.03130136082591,28.002601974593,0.748419576306967,0.525661373826405,4066,2800,1,1,1,16,TRUE,FALSE,"","",-20.5979055463771,14.8047957880605,-72.6567510312737,37.1134487091311,4_5,267.262244897959,max_ects_credits,"(15, 17)"
-21.862053321555,-49.799453998142,9.2767643594832,28.3757746613785,0.0184407971445809,0.0792594918087467,3654,2574,1,1,1,16,TRUE,FALSE,**,*,-40.0445114661421,-3.6795951769679,-105.415972334444,5.8170643381599,2_3,274.406950672646,max_ects_credits,"(15, 17)"
0.836930247565533,2.92313249521794,8.51000532386122,25.8124635327907,0.921657061313277,0.909836318347152,4077,3007,1,1,1,16,TRUE,FALSE,"","",-15.8426801872025,17.5165406823335,-47.6692960290518,53.5155610194877,1,270.185004868549,max_ects_credits,"(15, 17)"
-8.31499682957247,8.86206807552242,6.43109792332551,19.9104541445712,0.196033259447373,0.656250213233613,7223,5966,1,1,1,16,TRUE,FALSE,"","",-20.9199487592905,4.28995510014552,-30.1624220478371,47.886558198882,0_0bis,268.61411010155,max_ects_credits,"(15, 17)"
0.00766577668180402,0.00318953535642175,0.0479379515632587,0.0586931341961139,0.872951661320929,0.95666223907665,2939,2253,1,0.829075546489408,1.65404332977144,16,TRUE,FALSE,"","",-0.0862926083821831,0.101624161745791,-0.111849007667962,0.118228078380805,6_7,0.610494450050454,master_anytime_all,mse
-0.0425250376036685,-0.0482162209465,0.0314946434622272,0.0383797164691974,0.176941961810631,0.209009269719842,6141,4261,1,0.941968788022493,1.86364734725507,16,TRUE,FALSE,"","",-0.104254538789634,0.0192044635822967,-0.123440465226127,0.0270080233331269,4_5,0.646687697160883,master_anytime_all,mse
-0.0395359220652987,-0.0523243953644683,0.0355854243685023,0.0406405358139431,0.266562112801365,0.197922593702178,4894,3730,1,0.882061840817849,1.98643801284209,16,TRUE,FALSE,"","",-0.109283353827563,0.0302115096969658,-0.131979845559797,0.0273310548308601,2_3,0.666892349356804,master_anytime_all,mse
-0.00992029859472909,-0.0229692571228792,0.0317352327207659,0.0358846517365484,0.754587814118356,0.522116800153467,5477,4427,1,0.88609276789624,2.03340026891821,16,TRUE,FALSE,"","",-0.0721213547274302,0.052280757537972,-0.0933031745265141,0.0473646602807556,1,0.700363196125908,master_anytime_all,mse
-0.0110364562573202,-0.01190774775695,0.0204421481096695,0.0254167328603493,0.589274753123667,0.639426834373488,11499,9607,1,0.981509951216992,1.90637003295137,16,TRUE,FALSE,"","",-0.0511030665522724,0.029030154037632,-0.0617245441632346,0.0379090486493345,0_0bis,0.711447811447811,master_anytime_all,mse
0.0127307491627413,-0.0140341426116688,0.0368167537004304,0.112111740901411,0.729502911013044,0.900381086490607,4242,2565,1,1,1,16,TRUE,FALSE,"","",-0.0594300880901022,0.0848915864155848,-0.233773154778435,0.205704869555098,6_7,0.610494450050454,master_anytime_all,"(15, 17)"
-0.0376301822162992,-0.118289490695878,0.029121539947202,0.0888279478769776,0.19629587756211,0.18296873535241,6790,4372,1,1,1,16,TRUE,FALSE,"","",-0.0947084005128152,0.0194480360802168,-0.292392268534754,0.0558132871429981,4_5,0.646687697160883,master_anytime_all,"(15, 17)"
-0.038334753589192,0.0215400841791493,0.0300890997004938,0.0919746786679744,0.202648804680858,0.814832969328981,5984,4029,1,1,1,16,TRUE,FALSE,"","",-0.0973093890021598,0.0206398818237758,-0.15873028601008,0.201810454368379,2_3,0.666892349356804,master_anytime_all,"(15, 17)"
-0.016495709775562,0.0198416744947305,0.0271455480485704,0.082947056283183,0.543402097349667,0.810943598005999,6703,4783,1,1,1,16,TRUE,FALSE,"","",-0.06970098395076,0.0367095643996359,-0.142734555820308,0.182417904809769,1,0.700363196125908,master_anytime_all,"(15, 17)"
-0.0111860378619071,-0.0117200710277148,0.0199632721605675,0.061195661420201,0.575253767995591,0.848119775181639,11515,9608,1,1,1,16,TRUE,FALSE,"","",-0.0503140512966195,0.0279419755728053,-0.131663567411309,0.108223425355879,0_0bis,0.711447811447811,master_anytime_all,"(15, 17)"
0.0504160692896543,0.0534393252546618,0.0522844653359968,0.0639475465929718,0.334913185929956,0.403338121749611,2526,2128,1,0.760050414952514,1.51845334261855,16,TRUE,FALSE,"","",-0.0520614827688995,0.152893621348208,-0.071897866067563,0.178776516576887,6_7,0.252270433905146,master_select_anytime_all,mse
0.0206498076247412,0.0205145124490657,0.0372077240814671,0.0459407001545199,0.578903470430763,0.655204832852678,4607,3724,1,0.80814671709885,1.59520176396009,16,TRUE,FALSE,"","",-0.0522773315749342,0.0935769468244167,-0.0695292598537933,0.110558284751925,4_5,0.289589905362776,master_select_anytime_all,mse
-0.0263262205832118,-0.0381781135246506,0.0641860242066551,0.0745465231164942,0.681692227989566,0.60855437232783,2408,2795,1,0.62626682527149,1.37079738133623,16,TRUE,FALSE,"","",-0.152130828028256,0.0994783868618323,-0.184289298832979,0.107933071783678,2_3,0.296547054840894,master_select_anytime_all,mse
-0.462144352313184,-0.494765478470927,0.232957512360261,0.239547392450826,0.0472765894309394,0.0388834738948822,875,2351,1,0.422143587628192,1.13184516652555,16,TRUE,FALSE,**,**,-0.918741076539296,-0.00554762808707221,-0.964278367674545,-0.0252525892673081,1,0.345036319612591,master_select_anytime_all,mse
-0.00574317639082644,-0.00835754104005115,0.0202324467155656,0.0251422028454397,0.776517896213629,0.739579046158936,12573,10020,1,1.04520372051511,1.98867717250546,16,TRUE,FALSE,"","",-0.045398771953335,0.0339124191716821,-0.057636258617113,0.0409211765370107,0_0bis,0.358249158249158,master_select_anytime_all,mse
0.0387168042819707,0.11859273243023,0.0351594334378799,0.104224679438326,0.270819074782698,0.255180393999423,4242,2565,1,1,1,16,TRUE,FALSE,"","",-0.0301956852562739,0.107629293820215,-0.0856876392688886,0.322873104129348,6_7,0.252270433905146,master_select_anytime_all,"(15, 17)"
-0.00565096155511891,0.0977987949477592,0.0278553241293593,0.0824669465756466,0.839237991544938,0.235655840102719,6790,4372,1,1,1,16,TRUE,FALSE,"","",-0.060247396848663,0.0489454737384252,-0.0638364203405081,0.259434010236027,4_5,0.289589905362776,master_select_anytime_all,"(15, 17)"
-0.0154952360953599,-0.0455453752210988,0.0297268742831546,0.0893434755260742,0.60219021665532,0.610206710383555,5984,4029,1,1,1,16,TRUE,FALSE,"","",-0.0737599096903429,0.0427694374996232,-0.220658587252204,0.129567836810007,2_3,0.296547054840894,master_select_anytime_all,"(15, 17)"
-0.0765263075036613,-0.219564509088387,0.0284814804944819,0.0867363092460637,0.00721229555167601,0.0113607401075777,6703,4783,1,1,1,16,TRUE,FALSE,***,**,-0.132350009272846,-0.0207026057344768,-0.389567675210672,-0.0495613429661025,1,0.345036319612591,master_select_anytime_all,"(15, 17)"
-0.00634139984439752,-0.0561636296176289,0.0213729654477274,0.0645698427838398,0.766694092496238,0.384403105737089,11515,9608,1,1,1,16,TRUE,FALSE,"","",-0.0482324121219433,0.0355496124331482,-0.182720521473955,0.0703932622386971,0_0bis,0.358249158249158,master_select_anytime_all,"(15, 17)"
0.104379843085518,0.102190228293438,0.226580466455883,0.277043336732622,0.64503215266246,0.712232017379309,1435,1451,1,0.746296994789904,1.50643430301889,16,TRUE,FALSE,"","",-0.339717871168013,0.548477557339048,-0.440814711702501,0.645195168289376,6_7,13.5468318039341,quality_first_grad_degree,mse
0.343900626741792,0.326677061653513,0.150534734422912,0.185939409023595,0.0223405926591018,0.0789347511881437,2642,2516,1,0.774185358810803,1.55300507028732,16,TRUE,FALSE,**,*,0.0488525472728841,0.638948706210701,-0.0377641800327332,0.691118303339759,4_5,13.5724058566003,quality_first_grad_degree,mse
-0.295445693180653,-0.338200578354005,0.188657070365914,0.223880359759512,0.117337795477772,0.130882529205945,1943,2211,1,0.680022487256776,1.46501351408436,16,TRUE,FALSE,"","",-0.665213551097845,0.0743221647365379,-0.777006083482649,0.100604926774639,2_3,13.6100459118829,quality_first_grad_degree,mse
0.109383049529605,0.154769663684853,0.190364273227331,0.226358864123018,0.565562782618502,0.494141999885564,2152,2640,1,0.66660488704713,1.42302121105344,16,TRUE,FALSE,"","",-0.263730925995965,0.482497025055174,-0.288893709996263,0.598433037365969,1,13.6640619674937,quality_first_grad_degree,mse
-0.122291612208514,-0.159509798154104,0.135464578048431,0.157922887226479,0.366654814067816,0.312471985002684,3984,5253,1,0.675691345699212,1.50240431663572,16,TRUE,FALSE,"","",-0.387802185183438,0.14321896076641,-0.469038657118004,0.150019060809795,0_0bis,13.7808559537649,quality_first_grad_degree,mse
0.148802706126453,-0.0280557346512111,0.144455929036027,0.453358659673715,0.302967440020326,0.950655055777647,2427,1810,1,1,1,16,TRUE,FALSE,"","",-0.134330914784159,0.431936327037066,-0.916638707611693,0.860527238309271,6_7,13.5468318039341,quality_first_grad_degree,"(15, 17)"
0.119366418316368,0.81423502847678,0.106678307215619,0.317175474385677,0.263166563736279,0.0102540101558511,4132,3099,1,1,1,16,TRUE,FALSE,"",**,-0.0897230638262463,0.328455900458982,0.192571098680853,1.43589895827271,4_5,13.5724058566003,quality_first_grad_degree,"(15, 17)"
-0.00832929480321809,-0.495024412805293,0.107764777323029,0.318113310474049,0.938391700556163,0.119678119003378,3795,2967,1,1,1,16,TRUE,FALSE,"","",-0.219548258356355,0.202889668749919,-1.11852650133443,0.128477675723843,2_3,13.6100459118829,quality_first_grad_degree,"(15, 17)"
0.0869471582348496,0.15622815752419,0.100667163197249,0.306555405262647,0.387747640728315,0.610314527848782,4413,3602,1,1,1,16,TRUE,FALSE,"","",-0.110360481631758,0.284254798101458,-0.444620436790599,0.757076751838979,1,13.6640619674937,quality_first_grad_degree,"(15, 17)"
-0.0292955820495777,-0.283049226318063,0.075505942593359,0.225348163034141,0.69802312634377,0.209096770866323,7975,7331,1,1,1,16,TRUE,FALSE,"","",-0.177287229532561,0.118696065433406,-0.724731625864979,0.158633173228853,0_0bis,13.7808559537649,quality_first_grad_degree,"(15, 17)"
