coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,income_quint,mean_y,outcome,bandwidth
-0.0487266058438194,-0.0833504544684283,0.0276517148851361,0.0832322968028177,0.0780431237756049,0.316623985846939,6916,5198,1,1,1,16,TRUE,FALSE,*,"",-0.102923967018686,0.00547075533104742,-0.246485756201951,0.0797848472650945,4,0.657433578292821,grad_5_all,"(15, 17)"
-0.00650574140494564,-0.0120366539025045,0.0227782577795869,0.0700680873390988,0.775175390717695,0.863606474115395,9972,8964,1,1,1,16,TRUE,FALSE,"","",-0.051151126652936,0.0381396438430447,-0.149370105087138,0.125296797282129,5,0.632183908045977,grad_5_all,"(15, 17)"
0.0685101414439686,0.0821459241056279,0.0506692582017761,0.0593175210012312,0.176341828528176,0.166098054129855,2245,2066,1,0.784264223424389,1.69763831810814,16,TRUE,FALSE,"","",-0.0308016046315125,0.16782188751945,-0.0341164170567853,0.198408265268041,1,0.733880422039859,grad_7_all,mse
-0.0807252383771817,-0.0925349003133191,0.045325048646734,0.0534716821914179,0.0749076689236044,0.0835337895958764,2832,2559,1,0.782547309402948,1.67858852675661,16,TRUE,FALSE,*,*,-0.16956233372478,0.00811185697041693,-0.197339397408498,0.0122695967818599,2,0.774223894637817,grad_7_all,mse
0.0777161145773633,0.0877361039599611,0.0487660757190073,0.0572402242894551,0.111014182353844,0.125332511667141,2851,2929,1,0.704852412326556,1.53284566628113,16,TRUE,FALSE,"","",-0.0178653938318911,0.173297622986618,-0.0244547356473709,0.199926943567293,3,0.780120481927711,grad_7_all,mse
-0.0196784192884114,-0.0204880905702214,0.0174334691129496,0.0215603079210507,0.258993845936991,0.341975625836081,10960,6382,1,1.30475819610302,2.47600566826896,16,TRUE,FALSE,"","",-0.0538480187497927,0.0144911801729699,-0.0627462940954808,0.021770112955038,4,0.797625777275297,grad_7_all,mse
-0.0168161720194786,-0.0176002608706143,0.023184772274669,0.0288142359602461,0.468261215125288,0.541319917261427,7787,8130,1,0.864192924007299,1.71273759335642,16,TRUE,FALSE,"","",-0.0622583256778299,0.0286259816388726,-0.0740761633526966,0.038875641611468,5,0.796934865900383,grad_7_all,mse
0.045967316233235,0.14773010967653,0.0354223895761894,0.110484247290366,0.19439353676365,0.181185203950731,3592,2435,1,1,1,16,TRUE,FALSE,"","",-0.0234605673360962,0.115395199802566,-0.0688190150125877,0.364279234365649,1,0.733880422039859,grad_7_all,"(15, 17)"
-0.0593841964795556,-0.142222090986513,0.0320202250434587,0.0986390599817551,0.0636556571913443,0.149346518111861,4346,3009,1,1,1,16,TRUE,FALSE,*,"",-0.122143837564735,0.00337544460562342,-0.335554648550753,0.0511104665777267,2,0.774223894637817,grad_7_all,"(15, 17)"
-0.0032845822862142,0.169934741746775,0.0281642751661884,0.0876495860011615,0.907159372822275,0.0525260791500806,5458,3880,1,1,1,16,TRUE,FALSE,"",*,-0.0584865616119434,0.051917397039515,-0.00185844681550179,0.341727930309051,3,0.780120481927711,grad_7_all,"(15, 17)"
-0.0305974037381918,-0.0402036848723422,0.0232255822405053,0.0696740721083237,0.187704268005654,0.563922534261882,6916,5198,1,1,1,16,TRUE,FALSE,"","",-0.0761195449295821,0.0149247374531985,-0.176764866204657,0.0963574964599723,4,0.797625777275297,grad_7_all,"(15, 17)"
-0.0171098587385612,-0.0364566477538324,0.0190857530518948,0.0591652148199218,0.370000293824359,0.537773209563248,9972,8964,1,1,1,16,TRUE,FALSE,"","",-0.054517934720275,0.0202982172431526,-0.152420468800879,0.0795071732932143,5,0.796934865900383,grad_7_all,"(15, 17)"
0.0827952842718687,0.10851390228716,0.0856812139410549,0.092390146263899,0.333885169452009,0.240187552378945,1283,1647,1,0.600497162642728,1.52436587434928,16,TRUE,FALSE,"","",-0.085139895052599,0.250730463596336,-0.0725707843900817,0.289598588964402,1,0.75263774912075,grad_9_all,mse
-0.0946750174652671,-0.111612056923966,0.0591166089194843,0.0668760064665855,0.109267087485179,0.0951292277572849,2072,2197,1,0.663769973732987,1.53781709806503,16,TRUE,FALSE,"",*,-0.210543570947456,0.0211935360169222,-0.242689029598474,0.0194649157505415,2,0.805268109125118,grad_9_all,mse
0.104447038233226,0.116075718184572,0.0545001498869181,0.062643558617313,0.0553073143834352,0.0638887561456011,2436,2794,1,0.654859871091313,1.47281407448323,16,TRUE,FALSE,*,*,-0.00237325554513305,0.211267332011586,-0.0067056567053617,0.238857093074505,3,0.80421686746988,grad_9_all,mse
-0.0155444776840286,-0.0149570563344035,0.0160235072855675,0.0197932795363346,0.331994370090269,0.44985105073891,11389,6496,1,1.34485108023851,2.53699024941496,16,TRUE,FALSE,"","",-0.0469505519637409,0.0158615965956838,-0.0537518842256193,0.0238377715568124,4,0.822498586772188,grad_9_all,mse
-0.0137401946410383,-0.0128177754842973,0.0218482438929148,0.0270855030115048,0.529419498844176,0.636046386759643,7787,8130,1,0.864288219524441,1.7209049264639,16,TRUE,FALSE,"","",-0.0565627526711512,0.0290823633890747,-0.0659053613868467,0.0402698104182521,5,0.831034482758621,grad_9_all,mse
0.061800928975464,0.20216811565743,0.0341462545862986,0.10709359257022,0.070313009538527,0.0590567785914892,3592,2435,1,1,1,16,TRUE,FALSE,*,*,-0.0051257300136813,0.128727587964609,-0.00773532578020078,0.412071557095061,1,0.75263774912075,grad_9_all,"(15, 17)"
-0.0661217797610461,-0.13308507473335,0.0306878811464799,0.0945239424761396,0.031188884504047,0.159145594307576,4346,3009,1,1,1,16,TRUE,FALSE,**,"",-0.126270026808147,-0.00597353271394542,-0.318352001986584,0.0521818525198839,2,0.805268109125118,grad_9_all,"(15, 17)"
0.00469759363733213,0.17307569399447,0.0268756771414566,0.084242860890304,0.8612448207764,0.0399287737786864,5458,3880,1,1,1,16,TRUE,FALSE,"",**,-0.0479787335599227,0.057373920834587,0.00795968664947391,0.338191701339466,3,0.80421686746988,grad_9_all,"(15, 17)"
-0.0267798220796938,-0.0098622727378368,0.0219769253205435,0.0649286178153075,0.223017805777389,0.879270476752541,6916,5198,1,1,1,16,TRUE,FALSE,"","",-0.069854595707959,0.0162949515485715,-0.137122363655839,0.117397818180166,4,0.822498586772188,grad_9_all,"(15, 17)"
-0.0144947405047713,-0.0114603849064627,0.017950087146797,0.0558206628884567,0.419377026471592,0.837332106402133,9972,8964,1,1,1,16,TRUE,FALSE,"","",-0.0496769113124934,0.0206874303029508,-0.120868884167838,0.0979481143549123,5,0.831034482758621,grad_9_all,"(15, 17)"
13.0419697033686,13.8479821274175,11.8326989620114,14.5960997551872,0.270375874119329,0.342750130493954,2567,1739,1,0.953871989690992,1.85825406824104,16,TRUE,FALSE,"","",-10.1501202621738,36.234059668911,-14.7603733927495,42.4563376475845,1,263.438080495356,max_ects_credits,mse
4.71783441135824,8.08279312828961,12.8433114297974,15.3196246288673,0.713367024066207,0.597769779980589,2368,1872,1,0.837352026738687,1.7490618571851,16,TRUE,FALSE,"","",-20.4550559910447,29.8907248137611,-21.9436711442902,38.1092574008694,2,267.408740359897,max_ects_credits,mse
-26.8347888964665,-31.9488254176426,15.1366917451958,17.0319970425854,0.0762567967062601,0.0606810917127527,2136,2125,1,0.710856759085677,1.68088468120544,16,TRUE,FALSE,*,*,-56.5027047170504,2.8331269241173,-65.33153962111,1.43388878582472,3,272.885654885655,max_ects_credits,mse
-18.8401981884145,-22.6262233651878,13.8695152536858,16.0586175479084,0.174340254649914,0.158841958359809,2441,2737,1,0.683015860584358,1.52502546081176,16,TRUE,FALSE,"","",-46.0244480856386,8.34405170880954,-54.1011137590882,8.84866702871261,4,270.734025559105,max_ects_credits,mse
-1.61248005065568,-3.29425204528036,7.32250463140745,8.91734109911032,0.825708533562605,0.711814032862495,5973,5496,1,0.921497665316989,1.8691764215619,16,TRUE,FALSE,"","",-15.9645891282143,12.7396290269029,-20.7722405995366,14.1837365089759,5,268.943331425301,max_ects_credits,mse
12.6764053967746,-3.00092198540494,11.094242701666,34.4893998713407,0.253200074642879,0.930663579478137,2730,1773,1,1,1,16,TRUE,FALSE,"","",-9.06831029849074,34.42112109204,-70.6001457332327,64.5983017624228,1,263.438080495356,max_ects_credits,"(15, 17)"
1.94768412753183,17.9824277022018,10.0828277933251,30.8027723678205,0.846827053520844,0.559359920106771,3250,2131,1,1,1,16,TRUE,FALSE,"","",-17.8146583473853,21.710026602449,-42.3910061387263,78.3558615431299,2,267.408740359897,max_ects_credits,"(15, 17)"
-22.9763378298118,-48.7433040605457,9.06008153543693,27.7082010980306,0.011212775699501,0.0785494474773647,3951,2746,1,1,1,16,TRUE,FALSE,**,*,-40.7340976392682,-5.21857802035539,-103.051378212686,5.56477009159419,3,272.885654885655,max_ects_credits,"(15, 17)"
-11.9547646520088,-33.6246109540299,7.80577891087575,23.6071683703618,0.125639088164036,0.154348358574407,4895,3593,1,1,1,16,TRUE,FALSE,"","",-27.2540913173252,3.34456201330772,-79.894660959939,12.6454390518792,4,270.734025559105,max_ects_credits,"(15, 17)"
-3.50925579033037,14.3204311548285,6.58033302068578,20.452330328611,0.593829694135258,0.483811282038468,6791,5756,1,1,1,16,TRUE,FALSE,"","",-16.4067085108745,9.38819693021376,-25.766136289249,54.406998598906,5,268.943331425301,max_ects_credits,"(15, 17)"
-0.0100180321242689,-0.00645198467311792,0.0602757865849991,0.07243613210559,0.867996995395579,0.929025199701908,2316,2155,1,0.711872260131672,1.47068566667011,16,TRUE,FALSE,"","",-0.128158573830867,0.108122509582329,-0.148426803600074,0.135522834253838,1,0.60038240917782,master_anytime_all,mse
-0.0345344247642978,-0.0425597671033742,0.0432778476248044,0.0522811205052574,0.424887890290151,0.415612791097123,3878,2940,1,0.8240128303528,1.68420647229071,16,TRUE,FALSE,"","",-0.119359006108914,0.0502901565803189,-0.145030763293679,0.0599112290869302,2,0.634357762017337,master_anytime_all,mse
-0.0559280781881837,-0.0671592983403304,0.0368743342318739,0.0432530363794491,0.129337132452694,0.120493116183229,4734,3768,1,0.837463576489223,1.80346172448258,16,TRUE,FALSE,"","",-0.128201773282656,0.0163456169062891,-0.151935249644051,0.0176166529633898,3,0.656209987195903,master_anytime_all,mse
-0.0301335647697054,-0.0388076490751885,0.0242968566532733,0.0281534418310158,0.214892249013687,0.168069467526566,8624,5821,1,1.03582117395519,2.2641442756612,16,TRUE,FALSE,"","",-0.0777554038101212,0.0174882742707103,-0.0939883950639795,0.0163730969136025,4,0.683601609657948,master_anytime_all,mse
-0.00742309820754694,-0.0128021551654174,0.023791374838596,0.0289238001562766,0.755034477780712,0.658043048686892,8824,8531,1,0.876490199952948,1.79537614098367,16,TRUE,FALSE,"","",-0.0540541928911951,0.0392079964761012,-0.0694928034717195,0.0438884931408847,5,0.735849056603774,master_anytime_all,mse
0.0444875578617994,-0.0385205710857868,0.035632231414729,0.10928276773896,0.211840644708083,0.724474327741692,4545,2748,1,1,1,16,TRUE,FALSE,"","",-0.0253516157110694,0.114326731434668,-0.252714795854149,0.175673653682575,1,0.60038240917782,master_anytime_all,"(15, 17)"
-0.0457476602879468,0.0214285706843766,0.0331833894877803,0.100381189980347,0.168008452611035,0.830958847539531,5422,3360,1,1,1,16,TRUE,FALSE,"","",-0.110787103683996,0.0192917831081026,-0.175318561677104,0.218175703045857,2,0.634357762017337,master_anytime_all,"(15, 17)"
-0.0465680396299908,-0.0979431336285439,0.0290479185888307,0.0881419321979292,0.108902537167839,0.266483157066927,6505,4276,1,1,1,16,TRUE,FALSE,"","",-0.103501960064099,0.0103658808041174,-0.270701320736485,0.0748150534793973,3,0.656209987195903,master_anytime_all,"(15, 17)"
-0.029287392161073,0.0441967711825488,0.0253938529759915,0.0768652662776004,0.248776581497648,0.56529795694314,7918,5612,1,1,1,16,TRUE,FALSE,"","",-0.0790593439940164,0.0204845596718703,-0.106459150721548,0.194852693086646,4,0.683601609657948,master_anytime_all,"(15, 17)"
-0.00722585502025308,-0.0286181345432088,0.0199683790496089,0.0616790340543935,0.717453008140934,0.642658632732746,10836,9358,1,1,1,16,TRUE,FALSE,"","",-0.0463638779574866,0.0319121679169804,-0.14950904128982,0.0922727722034024,5,0.735849056603774,master_anytime_all,"(15, 17)"
0.036287173841988,0.042505337886201,0.0638328849817111,0.0761985783271121,0.569714874075579,0.576965091136338,2043,2040,1,0.66376752457455,1.38327910351733,16,TRUE,FALSE,"","",-0.0888252807221658,0.161399628406142,-0.106843875634939,0.191854551407341,1,0.246653919694073,master_select_anytime_all,mse
-0.0217974339987957,-0.0362545831598096,0.0381373650458993,0.043447976672759,0.567626468611434,0.404034984045058,3996,2996,1,0.845767996080267,1.91757631652411,16,TRUE,FALSE,"","",-0.0965466694887583,0.0529518014911668,-0.121412617438417,0.0489034511187981,2,0.282111899133176,master_select_anytime_all,mse
-0.00581518787523772,-0.0119660443577345,0.0408457455385157,0.0495867408752681,0.886788161986229,0.809310673730226,4172,3629,1,0.780089927724884,1.5874566514073,16,TRUE,FALSE,"","",-0.0858728491307284,0.074242473380253,-0.10915605647326,0.0852239677577909,3,0.28809218950064,master_select_anytime_all,mse
-0.0160464115799286,-0.015724837247294,0.0460860675399263,0.0558741616273068,0.727702325040943,0.778378250899067,3920,4248,1,0.680945056622987,1.4034307106494,16,TRUE,FALSE,"","",-0.106375103958184,0.074282280798327,-0.125238194036815,0.0937885195422272,4,0.310865191146881,master_select_anytime_all,mse
-0.0560681990039125,-0.0658771570847723,0.027423849576087,0.0319021684870838,0.040903678830167,0.0389254348839659,8380,8299,1,0.858202580946323,1.89487327801836,16,TRUE,FALSE,**,**,-0.109818944173043,-0.002317453834782,-0.128405407319457,-0.00334890685008801,5,0.390530437878248,master_select_anytime_all,mse
0.0543293236618522,0.0711826079948197,0.0337162508764639,0.0997049210146634,0.107099305527364,0.475268767773788,4545,2748,1,1,1,16,TRUE,FALSE,"","",-0.0117545280560171,0.120413175379721,-0.124239037193921,0.26660425318356,1,0.246653919694073,master_select_anytime_all,"(15, 17)"
-0.0370423595004143,0.086694896948931,0.0306817119253121,0.0900023874405953,0.227312506481814,0.335421536509461,5422,3360,1,1,1,16,TRUE,FALSE,"","",-0.097178514874026,0.0230937958731973,-0.0897097824346358,0.263099576332498,2,0.282111899133176,master_select_anytime_all,"(15, 17)"
-0.00248328644748841,-0.0202211301113652,0.0287009159726809,0.0867371256186889,0.931050753735874,0.815659528819335,6505,4276,1,1,1,16,TRUE,FALSE,"","",-0.0587370817539431,0.0537705088589663,-0.190225896323995,0.149783636101265,3,0.28809218950064,master_select_anytime_all,"(15, 17)"
-0.0197392088395602,-0.0174436276670661,0.0256656729544914,0.0770454834078266,0.441839966866693,0.820884975866662,7918,5612,1,1,1,16,TRUE,FALSE,"","",-0.0700439278303633,0.030565510151243,-0.168452775146406,0.133565519812274,4,0.310865191146881,master_select_anytime_all,"(15, 17)"
-0.0382895424374938,-0.151144389523344,0.0223383163254787,0.0681640104544058,0.0865150110467326,0.0265982611018598,10836,9358,1,1,1,16,TRUE,FALSE,*,**,-0.0820726424354321,0.00549355756044439,-0.28474585001398,-0.0175429290327088,5,0.390530437878248,master_select_anytime_all,"(15, 17)"
0.145515102976333,0.127655647975992,0.258738109747357,0.311563412266544,0.573841439112029,0.68200691439579,1233,1459,1,0.680380361767275,1.40555290003502,16,TRUE,FALSE,"","",-0.361611592128487,0.652641798081153,-0.483008640066435,0.738319936018419,1,13.5228031219009,quality_first_grad_degree,mse
0.188530255822201,0.141930656664265,0.189137973229712,0.226568510105756,0.318867953580048,0.531029044989434,1867,1862,1,0.733295914381684,1.54455508499398,16,TRUE,FALSE,"","",-0.182180171708035,0.559240683352437,-0.302143623143016,0.586004936471545,2,13.5409176998767,quality_first_grad_degree,mse
0.19470958787128,0.197820879231635,0.11858429524204,0.147866406709753,0.100600184264278,0.180950174593173,3350,2908,1,0.899277241084396,1.75287933557458,16,TRUE,FALSE,"","",-0.037715630803118,0.427134806545678,-0.0919972779194801,0.48763903638275,3,13.5709510275777,quality_first_grad_degree,mse
-0.104278474686417,-0.115657537656894,0.16772051675494,0.203993069430843,0.534113156367462,0.570735939243661,2673,3108,1,0.682200045789181,1.41251565241777,16,TRUE,FALSE,"","",-0.433010687526101,0.224453738153266,-0.515483953741345,0.284168878427558,4,13.6081988185079,quality_first_grad_degree,mse
-0.136061542331696,-0.163356388838942,0.154823331187627,0.182124666547548,0.379499922711831,0.369746567284284,3303,4974,1,0.638973556582364,1.3842798226654,16,TRUE,FALSE,"","",-0.439515271459444,0.167392186796052,-0.520320735272135,0.193607957594251,5,13.852236477432,quality_first_grad_degree,mse
0.218125302638693,-0.0549788594134917,0.137584158050013,0.430612794943834,0.112876506935505,0.898405493743373,2572,1938,1,1,1,16,TRUE,FALSE,"","",-0.0515396471393319,0.487790252416719,-0.898979937503406,0.789022218676422,1,13.5228031219009,quality_first_grad_degree,"(15, 17)"
-0.0155869340728785,0.523292082205522,0.122136884761362,0.362027334769638,0.898450837835173,0.148331782677787,3218,2348,1,1,1,16,TRUE,FALSE,"","",-0.254975228205148,0.223801360059391,-0.186281493942968,1.23286565835401,2,13.5409176998767,quality_first_grad_degree,"(15, 17)"
0.1590755698438,0.388014373706156,0.103969015637485,0.307911270396818,0.126009644126748,0.207615272036353,4024,3114,1,1,1,16,TRUE,FALSE,"","",-0.0447037008056708,0.362854840493271,-0.215491716271607,0.991520463683919,3,13.5709510275777,quality_first_grad_degree,"(15, 17)"
0.0121909342543205,-0.205855980262406,0.0943306906980694,0.282331928206698,0.897170801195561,0.465923658474069,5203,4156,1,1,1,16,TRUE,FALSE,"","",-0.172697219513895,0.197079088022536,-0.759226559547535,0.347514599022723,4,13.6081988185079,quality_first_grad_degree,"(15, 17)"
-0.0328647008285188,-0.248965427565359,0.0759319810736059,0.228615235284167,0.66514725726481,0.276147257293741,7721,7250,1,1,1,16,TRUE,FALSE,"","",-0.181691383732786,0.115961982075749,-0.697051288722326,0.199120433591608,5,13.852236477432,quality_first_grad_degree,"(15, 17)"
