coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,pcs_depp,mean_y,outcome,bandwidth
-0.0338256982836669,-0.0794592220990082,0.0323053092862152,0.100454388587395,0.295070462409709,0.428945149082091,5042,3950,1,1,1,16,TRUE,FALSE,"","",-0.0971441044846487,0.0294927079173149,-0.276349823730302,0.117431379532286,High SES,0.660823170731707,grad_5_all,"(15, 17)"
-0.0422679636180439,-0.0412475814968509,0.0771344758653873,0.225442599387537,0.583707295656244,0.854827303661792,928,594,1,1,1,16,TRUE,FALSE,"","",-0.193451536314203,0.108915609078115,-0.483115076296424,0.400619913302722,Missing,0.619834710743802,grad_5_all,"(15, 17)"
0.00120575972550974,0.00471588175116833,0.0257425051522872,0.0316868946621456,0.962641343552681,0.881689739576576,6346,6723,1,0.880082040048407,1.77430202840057,16,TRUE,FALSE,"","",-0.0492495503729731,0.0516610698239926,-0.057390431786637,0.0668221952889737,Very High SES,0.789050728277248,grad_7_all,mse
-0.0504884223277995,-0.0581152638829225,0.0321790797378727,0.0383845691771947,0.116651949028184,0.130019059316201,5127,4118,1,0.809086463496433,1.69281308952069,16,TRUE,FALSE,"","",-0.11355941861403,0.012582573958431,-0.133349019470224,0.0171184917043792,Low SES,0.778697571743929,grad_7_all,mse
-0.00102092219084726,-0.00243086798042014,0.0241874271180357,0.0299557238623098,0.966332250160142,0.935323698183441,7804,6335,1,0.903723912362133,1.77722882744689,16,TRUE,FALSE,"","",-0.0484282793421972,0.0463864349605027,-0.0611440867505473,0.056282350789707,Middle SES,0.779444199382444,grad_7_all,mse
-0.0147477846667667,-0.0196366249936295,0.0229795631256284,0.0279935153094876,0.521017149407717,0.483009442616329,6693,4511,1,1.1754003100391,2.33245460517146,16,TRUE,FALSE,"","",-0.0597877283929984,0.0302921590594649,-0.0745039150002251,0.0352306650129661,High SES,0.800304878048781,grad_7_all,mse
-0.0447186644124822,-0.0577402529356215,0.0689512291364599,0.0844291581110946,0.516626049887797,0.494044659057022,979,611,1,1.02291423346862,1.97534050437013,16,TRUE,FALSE,"","",-0.179863073519944,0.0904257446949792,-0.223221402833367,0.107740896962124,Missing,0.735537190082645,grad_7_all,mse
-0.00115185815243524,-0.0176287127415085,0.0217223311880263,0.0672359962048087,0.957710831696114,0.79317373696725,7720,7401,1,1,1,16,TRUE,FALSE,"","",-0.0437276272809668,0.0414239109760963,-0.149411265302933,0.114153839819917,Very High SES,0.789050728277248,grad_7_all,"(15, 17)"
-0.0535857672280289,-0.0429932220757505,0.0240146334312858,0.0730348051320718,0.0256559837162465,0.556084289235458,7538,4813,1,1,1,16,TRUE,FALSE,**,"",-0.100654448753349,-0.00651708570270879,-0.186141440134611,0.10015499598311,Low SES,0.778697571743929,grad_7_all,"(15, 17)"
-0.0044589541762472,0.0364449249794603,0.0211929320334829,0.0647925991484988,0.833356918628727,0.573784991549785,9064,6731,1,1,1,16,TRUE,FALSE,"","",-0.0459971009618737,0.0370791926093793,-0.0905485693515973,0.163438419310518,Middle SES,0.779444199382444,grad_7_all,"(15, 17)"
-0.0155913667295289,0.0422518536222598,0.0276689153524141,0.0872774053298448,0.573096110286261,0.628307894727525,5042,3950,1,1,1,16,TRUE,FALSE,"","",-0.0698224408202604,0.0386397073612027,-0.128811860824236,0.213315568068756,High SES,0.800304878048781,grad_7_all,"(15, 17)"
-0.0455165722378745,-0.182145076699753,0.0707922062525939,0.20872779705778,0.520249914905679,0.382857105607427,928,594,1,1,1,16,TRUE,FALSE,"","",-0.184269296492959,0.0932361520172095,-0.591251558933001,0.226961405533495,Missing,0.735537190082645,grad_7_all,"(15, 17)"
-0.00299975321236134,0.00159542674663049,0.0307882457866716,0.0372576176422442,0.922383517731785,0.965843832187258,4759,5841,1,0.752540170845243,1.57524988403671,16,TRUE,FALSE,"","",-0.0633447149542377,0.0573452085295151,-0.0714295038321681,0.0746203573254291,Very High SES,0.817177297840281,grad_9_all,mse
-0.0344631416322279,-0.0422380544070871,0.0321520893548821,0.0381420421780622,0.2837744919578,0.268126046422568,4839,4086,1,0.788235186059815,1.66590440488127,16,TRUE,FALSE,"","",-0.0974812367677967,0.028554953503341,-0.116996457076089,0.0325203482619149,Low SES,0.809050772626932,grad_9_all,mse
-0.00284919512556492,-0.0062862879496719,0.0219752337812136,0.0269602931997435,0.896839523936075,0.815630656557738,8232,6464,1,0.931018147738677,1.85137504533616,16,TRUE,FALSE,"","",-0.0459206533367436,0.0402222630856137,-0.0591284626211691,0.0465558867218253,Middle SES,0.811645346272607,grad_9_all,mse
-0.00935898891264508,-0.010024647848484,0.0192374311700088,0.0238298026786644,0.626613492072518,0.673991021299079,8195,4897,1,1.33990394579513,2.52488364547779,16,TRUE,FALSE,"","",-0.0470643540058624,0.0283463761805723,-0.0567310610986663,0.0366817654016983,High SES,0.820884146341463,grad_9_all,mse
-0.0168285919674558,-0.0200952453718379,0.0579173955868729,0.0716727090571285,0.771386357041305,0.779189712850344,1289,683,1,1.18356329340962,2.19329038210334,16,TRUE,FALSE,"","",-0.130346687317727,0.096689503382815,-0.16057375512381,0.120383264380134,Missing,0.747933884297521,grad_9_all,mse
0.000839904281014547,-0.0247677223389491,0.0204324120623167,0.0628925211948137,0.967211018697419,0.693721102901491,7720,7401,1,1,1,16,TRUE,FALSE,"","",-0.0392076233611261,0.0408874319231552,-0.148037063880784,0.0985016192028857,Very High SES,0.817177297840281,grad_9_all,"(15, 17)"
-0.0504438114882519,0.00779842559105215,0.0229064013410835,0.0701087886171066,0.02765323560351,0.911431417440296,7538,4813,1,1,1,16,TRUE,FALSE,**,"",-0.0953403581167756,-0.0055472648597283,-0.129614800098477,0.145211651280581,Low SES,0.809050772626932,grad_9_all,"(15, 17)"
-0.00572529830440005,0.038708086940564,0.0200334308714522,0.0610527453215075,0.77504110512977,0.526073912469656,9064,6731,1,1,1,16,TRUE,FALSE,"","",-0.0449908228124464,0.0335402262036463,-0.0809552938895907,0.158371467770719,Middle SES,0.811645346272607,grad_9_all,"(15, 17)"
-0.00170364021626934,0.0962443990334365,0.0265546773911072,0.0841695273060366,0.948846062060356,0.252848090370226,5042,3950,1,1,1,16,TRUE,FALSE,"","",-0.0537508079028394,0.0503435274703008,-0.0687278744863951,0.261216672553268,High SES,0.820884146341463,grad_9_all,"(15, 17)"
-0.0151300500459826,-0.0968036833121986,0.0690294273590222,0.205018867284324,0.826507801456349,0.636805713181355,928,594,1,1,1,16,TRUE,FALSE,"","",-0.150427727669666,0.120167627577701,-0.498640663189474,0.305033296565076,Missing,0.747933884297521,grad_9_all,"(15, 17)"
-4.85857831264298,-3.77008025588123,5.74360266977481,7.03570265421237,0.397602236795506,0.592062322226808,7745,5868,1,1.24810366187545,2.4450598103897,16,TRUE,FALSE,"","",-16.1160395454016,6.39888292011566,-17.5600574581375,10.019896946375,Very High SES,270.079200592154,max_ects_credits,mse
-7.77221406065416,-11.0413702493723,13.4475228144386,15.6624639439021,0.563286919137963,0.480836731821782,3018,2651,1,0.70182251084048,1.53830433622014,16,TRUE,FALSE,"","",-34.1293587769537,18.5849306556454,-41.7397995794205,19.6570590806759,Low SES,270.353868194842,max_ects_credits,mse
0.0579052135547045,3.51640205593048,12.6137588485073,14.4834246010717,0.996337212866897,0.808169612633091,3033,3438,1,0.679879502965727,1.53833502078832,16,TRUE,FALSE,"","",-24.6650621295197,24.7808725566291,-24.8711101621701,31.9039142740311,Middle SES,269.141000649773,max_ects_credits,mse
19.9503704233091,18.4966265829258,15.0792535032059,18.1458327728401,0.185823953433122,0.308045414340763,2015,2079,1,0.725435087736986,1.51251119547519,16,TRUE,FALSE,"","",-9.60496644297451,49.5057072895927,-17.0692056518408,54.0624588176925,High SES,267.662393162393,max_ects_credits,mse
-60.8569364735984,-69.8526550957316,34.982466714094,41.3004933013698,0.0819220596745734,0.0907742936529765,356,326,1,0.731608857595612,1.56260565228415,16,TRUE,FALSE,*,*,-129.422571233223,7.70869828602579,-150.801621966416,11.0963117749531,Missing,261.420731707317,max_ects_credits,mse
-10.4778632304617,-51.1744975750874,7.35284363263049,22.7587284814055,0.154154800882173,0.0245401369777519,5300,4906,1,1,1,16,TRUE,FALSE,"",**,-24.8894367504175,3.93371028949405,-95.7816053986421,-6.56738975153264,Very High SES,270.079200592154,max_ects_credits,"(15, 17)"
-12.9310562779659,-13.2552419553303,7.82217797314216,23.881563536565,0.0983049498669725,0.578866758761316,5632,3449,1,1,1,16,TRUE,FALSE,*,"",-28.2625251053246,2.40041254939271,-60.0631064869977,33.552622576337,Low SES,270.353868194842,max_ects_credits,"(15, 17)"
-0.671413395692753,1.65528052358536,6.97415524791671,21.2354933742424,0.923304830760237,0.937868806992019,6436,4553,1,1,1,16,TRUE,FALSE,"","",-14.3407576816095,12.997930890224,-39.9662864899298,43.2768475371005,Middle SES,269.141000649773,max_ects_credits,"(15, 17)"
3.73414720936717,50.8566953188993,9.09555965063642,28.6658623703729,0.681405339655987,0.0760432134233804,3600,2684,1,1,1,16,TRUE,FALSE,"",*,-14.0931497058802,21.5614441246145,-5.32839492703158,107.04178556483,High SES,267.662393162393,max_ects_credits,"(15, 17)"
-34.0276187545322,-96.7651951401743,22.4072618236484,66.7029156278321,0.12886376249902,0.146866441556189,654,408,1,1,1,16,TRUE,FALSE,"","",-77.9458519288831,9.89061441981867,-227.502909770725,33.9725194903766,Missing,261.420731707317,max_ects_credits,"(15, 17)"
-0.0157252054228276,-0.0125426090202263,0.0159463552031509,0.0194547614234681,0.324068518730922,0.519117474073238,13753,9853,1,1.36506551394375,2.64531579661381,16,TRUE,FALSE,"","",-0.0469800616210035,0.0155296507753482,-0.0506739414102238,0.0255887233697712,Very High SES,0.747517730496454,master_anytime_all,mse
-0.0717181820167319,-0.085528130530629,0.0373563018675573,0.0416940445411025,0.0548779115678063,0.0402350866081902,5830,4596,1,0.760347819183696,1.80874805718537,16,TRUE,FALSE,*,**,-0.144936533677144,0.00150016964368038,-0.16724845783119,-0.0038078032300681,Low SES,0.618052467763451,master_anytime_all,mse
0.00909571412219834,0.00978820180535811,0.0352716977500057,0.0429050604694902,0.796502831127805,0.819540279695859,5809,5819,1,0.72838043503336,1.49334480444823,16,TRUE,FALSE,"","",-0.0600368134678129,0.0782282417122096,-0.0743057167148428,0.093882120325559,Middle SES,0.673024523160763,master_anytime_all,mse
0.00608571888867515,0.0102335350105727,0.0297236341911775,0.0367559213943352,0.83777258497686,0.78069098383019,5610,4200,1,0.999798914349132,1.94337562617511,16,TRUE,FALSE,"","",-0.0521726041260327,0.064344041903383,-0.0618080709223243,0.0822751409434696,High SES,0.704656011118833,master_anytime_all,mse
0.0143101420164498,0.0190802240090062,0.079229161505688,0.0981624372488848,0.856668126537589,0.845883059172144,999,662,1,0.893252896532899,1.73217711892643,16,TRUE,FALSE,"","",-0.140979014534699,0.169599298567598,-0.173318152998808,0.21147860101682,Missing,0.564356435643564,master_anytime_all,mse
-0.0336083180326066,-0.0970566574937681,0.0223123842318035,0.0686991008231143,0.131999681324891,0.157720669632041,8244,7672,1,1,1,16,TRUE,FALSE,"","",-0.0773405911269414,0.0101239550617282,-0.231706895107072,0.0375935801195358,Very High SES,0.747517730496454,master_anytime_all,"(15, 17)"
-0.0480011947455019,-0.11249672712254,0.025083303506531,0.0760399432134741,0.0556621851380952,0.13902207635383,9601,5502,1,1,1,16,TRUE,FALSE,*,"",-0.0971644696183026,0.00116208012729882,-0.261535015820949,0.0365415615758691,Low SES,0.618052467763451,master_anytime_all,"(15, 17)"
-0.00493798857564642,0.040857034925208,0.0221649857099054,0.0668927599553023,0.823704169051276,0.54134251363671,10549,7279,1,1,1,16,TRUE,FALSE,"","",-0.0483813605670609,0.0385053834157681,-0.0902527745871845,0.1719668444376,Middle SES,0.673024523160763,master_anytime_all,"(15, 17)"
0.00608820686089118,0.0651362198745658,0.0297169827632988,0.093174320234989,0.837671365073544,0.484502599457315,5610,4200,1,1,1,16,TRUE,FALSE,"","",-0.0521570793551744,0.0643334930769567,-0.117485447786013,0.247757887535144,High SES,0.704656011118833,master_anytime_all,"(15, 17)"
0.00114003704285715,0.0754537768972403,0.0690180661411554,0.205121104591887,0.986821181119442,0.712985162179208,1230,704,1,1,1,16,TRUE,FALSE,"","",-0.134135372593807,0.136415446679522,-0.326583588102858,0.477491141897338,Missing,0.564356435643564,master_anytime_all,"(15, 17)"
-0.0206391678962365,-0.0227101220913963,0.0241401773980266,0.0301744934975984,0.392566828996553,0.451674415336969,9042,8173,1,1.05270447278617,1.99561735800086,16,TRUE,FALSE,"","",-0.0679539155963687,0.0266755798038956,-0.0818521293466892,0.0364318851638965,Very High SES,0.398108747044917,master_select_anytime_all,mse
-0.054109668440785,-0.0637040720483834,0.0331593020776821,0.0388441105311296,0.10271959611019,0.101006608033729,5996,4621,1,0.770691585542596,1.65506833368435,16,TRUE,FALSE,"","",-0.119101900513042,0.010882563631472,-0.139838528689397,0.0124303845926307,Low SES,0.254335260115607,master_select_anytime_all,mse
-0.0316145324156663,-0.038782611122402,0.0201347253775983,0.0234985049643337,0.116380295284379,0.0988552492736639,12602,7904,1,1.10113452499238,2.34980575884461,16,TRUE,FALSE,"",*,-0.0710785941557589,0.00784952932442642,-0.0848396808524961,0.00727445860769212,Middle SES,0.316854807318023,master_select_anytime_all,mse
0.0150407300587267,0.0179756301032143,0.0379596821566288,0.0471275642971398,0.6919360380689,0.702887930753535,4160,3712,1,0.846062885908144,1.66826300549637,16,TRUE,FALSE,"","",-0.0593602469682658,0.0894417070857193,-0.0743943959191797,0.110345656125608,High SES,0.325920778318277,master_select_anytime_all,mse
-0.0710756444011645,-0.0802477756344733,0.0724392171156388,0.0896983710329355,0.326505799958085,0.370979413132061,999,662,1,0.898004975258592,1.73023149606076,16,TRUE,FALSE,"","",-0.213056509947817,0.0709052211454875,-0.256056582859027,0.0955610315900803,Missing,0.277227722772277,master_select_anytime_all,mse
-0.0233565799805593,-0.0472379850284443,0.0257762358508984,0.0789947458209966,0.364867881960906,0.549847306877674,8244,7672,1,1,1,16,TRUE,FALSE,"","",-0.0738780022483203,0.0271648422872017,-0.202067686837598,0.107591716780709,Very High SES,0.398108747044917,master_select_anytime_all,"(15, 17)"
-0.014174109396294,-0.122136872590192,0.0230134668595757,0.0674604619283173,0.537957218798539,0.0702189589651645,9601,5502,1,1,1,16,TRUE,FALSE,"",*,-0.0592805044410625,0.0309322856484744,-0.254359377969694,0.0100856327893097,Low SES,0.254335260115607,master_select_anytime_all,"(15, 17)"
-0.0336092231257337,0.00230048234590152,0.0224853768151557,0.0673876278845911,0.134988917752882,0.972767065037609,10549,7279,1,1,1,16,TRUE,FALSE,"","",-0.0776805616834389,0.0104621154319716,-0.129779268307897,0.1343802329997,Middle SES,0.316854807318023,master_select_anytime_all,"(15, 17)"
0.0174515635265231,0.0155637897078926,0.0304303694518754,0.0919966583967684,0.566311834720452,0.865656813063809,5610,4200,1,1,1,16,TRUE,FALSE,"","",-0.0421919605991528,0.077095087652199,-0.164749660749773,0.195877240165559,High SES,0.325920778318277,master_select_anytime_all,"(15, 17)"
-0.0750954495517687,-0.105803890125208,0.0637448671496757,0.185257088458289,0.238771615559021,0.567918807987016,1230,704,1,1,1,16,TRUE,FALSE,"","",-0.200035389165133,0.0498444900615957,-0.468907783503454,0.257300003253038,Missing,0.277227722772277,master_select_anytime_all,"(15, 17)"
0.0557204999212289,0.0479732071463488,0.077561871368062,0.0971000896197073,0.472510277290531,0.621264265258377,7311,6688,1,1.11201221245579,2.06538654262314,16,TRUE,FALSE,"","",-0.0963007679601727,0.20774176780263,-0.142342968508277,0.238289382800975,Very High SES,13.9396669322078,quality_first_grad_degree,mse
0.0084770311360387,0.0135252594635347,0.0963450122395587,0.120097403142259,0.929887647539573,0.910332554917611,4982,3700,1,0.942626760303268,1.81505950633794,16,TRUE,FALSE,"","",-0.180359192853496,0.197313255125574,-0.221865650695292,0.248916169622362,Low SES,13.4485766632258,quality_first_grad_degree,mse
0.0821391498736617,0.056914875714142,0.102753320719113,0.12454521266359,0.424068973479727,0.647684241127918,5037,4715,1,0.834290456521723,1.71334161757915,16,TRUE,FALSE,"","",-0.119257358735799,0.283535658483122,-0.187193741106495,0.301023492534779,Middle SES,13.6174862130729,quality_first_grad_degree,mse
0.0851789882535172,0.0851651751194353,0.142443673566758,0.177190117692073,0.549850840698561,0.630770307428179,2645,2677,1,0.808014916375974,1.61118751708454,16,TRUE,FALSE,"","",-0.194010611937328,0.364368588444362,-0.262127455557027,0.432457805795898,High SES,13.6529475125172,quality_first_grad_degree,mse
-0.307585121326504,-0.404314756294397,0.270466470183487,0.316324535727185,0.255438227917662,0.20119147022264,733,480,1,1.06561199675564,2.27017572875149,16,TRUE,FALSE,"","",-0.837699402886138,0.22252916023313,-1.02431084631968,0.215681333730885,Missing,13.5722536403257,quality_first_grad_degree,mse
0.0397622276108152,-0.156624786226608,0.0880935796859213,0.266754264581232,0.651727575954123,0.557102919698423,6016,6016,1,1,1,16,TRUE,FALSE,"","",-0.132901188573591,0.212425643795221,-0.679463144805822,0.366213572352606,Very High SES,13.9396669322078,quality_first_grad_degree,"(15, 17)"
0.0274152962023351,-0.28109178614347,0.089903390610632,0.266634073652195,0.760410526234046,0.291780809711137,5442,3790,1,1,1,16,TRUE,FALSE,"","",-0.148795349394504,0.203625941799174,-0.803694570501773,0.241510998214832,Low SES,13.4485766632258,quality_first_grad_degree,"(15, 17)"
0.0345352946025912,0.341377969884881,0.0814991375046396,0.242424825900188,0.671747832274776,0.159077558864462,6831,5340,1,1,1,16,TRUE,FALSE,"","",-0.125203014906502,0.194273604111685,-0.133774688879486,0.816530628649249,Middle SES,13.6174862130729,quality_first_grad_degree,"(15, 17)"
0.0788251443275172,0.117061839529228,0.106555762158112,0.324269711656112,0.459448745487509,0.718098355211927,3817,3199,1,1,1,16,TRUE,FALSE,"","",-0.130024149502383,0.287674438157417,-0.518506795316752,0.752630474375208,High SES,13.6529475125172,quality_first_grad_degree,"(15, 17)"
-0.355593338471316,-1.24822409778021,0.290208897977284,0.878181584359854,0.220461720716492,0.155208184502818,636,464,1,1,1,16,TRUE,FALSE,"","",-0.924402778506791,0.21321610156416,-2.96946000312552,0.473011807565104,Missing,13.5722536403257,quality_first_grad_degree,"(15, 17)"
